"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"148","1.230753861","192.168.0.50","20.202.144.136","UDP","119","3478","24866","24866  >  3478 Len=77"
"149","1.231517247","20.202.144.136","192.168.0.50","UDP","157","24866","3478","3478  >  24866 Len=115"
"150","1.246072757","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"151","1.256475205","20.202.144.136","192.168.0.50","UDP","160","24866","3478","3478  >  24866 Len=118"
"152","1.271693951","192.168.0.50","20.202.144.136","UDP","117","3478","24866","24866  >  3478 Len=75"
"153","1.273640302","20.202.144.136","192.168.0.50","UDP","157","24866","3478","3478  >  24866 Len=115"
"154","1.292048410","192.168.0.50","20.202.144.136","UDP","126","3478","24866","24866  >  3478 Len=84"
"155","1.306069236","20.202.144.136","192.168.0.50","UDP","175","24866","3478","3478  >  24866 Len=133"
"156","1.307241207","192.168.0.50","20.202.144.136","UDP","118","3478","24866","24866  >  3478 Len=76"
"157","1.308120957","20.202.144.136","192.168.0.50","UDP","172","24866","3478","3478  >  24866 Len=130"
"158","1.327656928","192.168.0.50","20.202.144.136","UDP","126","3478","24866","24866  >  3478 Len=84"
"159","1.327770083","20.202.144.136","192.168.0.50","UDP","168","24866","3478","3478  >  24866 Len=126"
"160","1.348153851","192.168.0.50","20.202.144.136","UDP","135","3478","24866","24866  >  3478 Len=93"
"161","1.368597192","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"162","1.388323321","20.202.144.136","192.168.0.50","UDP","174","24866","3478","3478  >  24866 Len=132"
"163","1.388906428","20.202.144.136","192.168.0.50","UDP","181","24866","3478","3478  >  24866 Len=139"
"164","1.389047317","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"165","1.390922921","20.202.144.136","192.168.0.50","UDP","183","24866","3478","3478  >  24866 Len=141"
"166","1.395127978","192.168.0.50","20.202.144.136","RTCP","258","3478","24866","Sender Report   (PSE:Unknown  PSE:Unknown  PSE:Unknown  [Malformed Packet]"
"167","1.409509130","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"168","1.412941304","20.202.144.136","192.168.0.50","UDP","183","24866","3478","3478  >  24866 Len=141"
"169","1.430150132","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
"170","1.434301259","20.202.144.136","192.168.0.50","UDP","168","24866","3478","3478  >  24866 Len=126"
"171","1.443098102","20.202.144.136","192.168.0.50","UDP","163","24866","3478","3478  >  24866 Len=121"
"172","1.451397730","192.168.0.50","20.202.144.136","UDP","119","3478","24866","24866  >  3478 Len=77"
"173","1.472814649","192.168.0.50","20.202.144.136","UDP","125","3478","24866","24866  >  3478 Len=83"
"174","1.474637334","20.202.144.136","192.168.0.50","UDP","148","24866","3478","3478  >  24866 Len=106"
"175","1.490598243","20.202.144.136","192.168.0.50","STUN","146","24866","3478","Binding Request user: z6PQ:lr7t"
"176","1.493983078","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
